mass_A
t,x,y
2.0,-0.17714961793789108,2.171490315363755
2.0166666666666666,-0.17022246457748302,2.187339254079867
2.033333333333333,-0.16424156988728633,2.202498675178335
2.05,-0.15820677801519167,2.2187883892330023
2.0666666666666664,-0.15133613894514397,2.23524220626589
2.0833333333333335,-0.14301988735141258,2.2520333939886505
2.1,-0.1372626747746466,2.2689170422074616
2.1166666666666667,-0.13139698779500542,2.2848425647092867
2.1333333333333333,-0.12477447953629905,2.302189471578872
2.15,-0.11641817523194042,2.3184016513238817
2.1666666666666665,-0.11040878888889694,2.3377806319326204
2.183333333333333,-0.10472036732682355,2.3554906385459233
2.2,-0.09837308523127675,2.37286096039042
2.216666666666667,-0.09327824026159703,2.3912973959638766
2.2333333333333334,-0.0873180899837589,2.410796644320828
2.25,-0.0818978685205618,2.428706769173788
2.2666666666666666,-0.07686343785795202,2.4481153923666366
2.283333333333333,-0.07150646368311797,2.465469871264238
2.3,-0.06611793183081183,2.4844652305622805
2.3166666666666664,-0.060729368388070526,2.5037522254904836
2.3333333333333335,-0.05606099014382515,2.5238994497796092
2.35,-0.0506908227963585,2.5426441858344173
2.3666666666666667,-0.04778388318663396,2.561016877077199
2.3833333333333333,-0.0436220639054401,2.5790047104696194
2.4,-0.039463569895438866,2.5991455853195298
2.4166666666666665,-0.03514271090273624,2.6176216948977977
2.433333333333333,-0.03055445294324599,2.6345611298159604
2.45,-0.02814510008255766,2.654081503031078
2.466666666666667,-0.02397230980514209,2.6709816864665337
2.4833333333333334,-0.02208522949568703,2.688486177421697
2.5,-0.018281212893123566,2.708006818288614
2.5166666666666666,-0.01690499462069539,2.724496620544296
2.533333333333333,-0.012917271971375044,2.7417739537728156
2.55,-0.010265086213834707,2.757898830435538
2.5666666666666664,-0.010295746675719641,2.7741297702642838
2.5833333333333335,-0.007557098328705436,2.789321263148474
2.6,-0.006862012653815697,2.8057972168761296
2.6166666666666667,-0.00617628773551715,2.8197716675709215
2.6333333333333333,-0.005229743693268674,2.833911678374478
2.65,-0.003482612691612985,2.8477443901343094
2.6666666666666665,-0.001727334056601748,2.861704262340969
2.683333333333333,-0.0015855476854849115,2.873159642377254
2.7,-0.0011352768691565984,2.8874140866585796
2.716666666666667,-7.282739980762898E-4,2.8995777107097913
2.7333333333333334,-1.874027101358422E-4,2.910416557093254
2.75,-1.849914631826266E-4,2.9212880922375613
2.7666666666666666,-2.5685768532390796E-4,2.932017354571829
2.783333333333333,3.330479366763228E-4,2.940908083914983
2.8,1.1072109775511763E-4,2.948731131066938
2.8166666666666664,-5.7972562238717273E-5,2.9582286432407336
2.8333333333333335,1.276535976764137E-4,2.9654978136109076
2.85,-7.332318193498111E-5,2.9716869608872134
2.8666666666666667,-2.262140602642404E-4,2.9791912701301024
2.8833333333333333,-2.2877850860325566E-4,2.9846643028885236
2.9,-3.927029986208197E-4,2.990582484907817
2.9166666666666665,-3.550503611773337E-4,2.9938251793100035
2.933333333333333,-7.195515689168985E-4,2.99729458845985
2.95,-6.819317801927127E-4,3.00067498767822
2.966666666666667,-6.006366773796401E-4,3.0030034864673203
2.9833333333333334,-7.263967832695783E-4,3.002828343228507
3.0,-8.101859699056746E-4,3.0027280642312357
3.0166666666666666,-8.622314317410229E-4,3.0026637117470045
3.033333333333333,-8.942749543354722E-4,3.0026234154965925
3.05,-8.142522545107056E-4,3.0021562623642923
3.0666666666666664,-8.191701952871E-4,2.9978299154263723
3.0833333333333335,-8.076238858265583E-4,2.995688974653361
3.1,-8.379583462279072E-4,2.9918499489185937
3.1166666666666667,-9.927899622805825E-4,2.986492482416196
3.1333333333333333,-0.00100361316171238,2.980953263188307
3.15,-9.518462849307241E-4,2.975469577007682
3.1666666666666665,-8.481533154487408E-4,2.969926857466385
3.183333333333333,-9.874121001338665E-4,2.962474926592936
3.2,-0.0013738211243659038,2.9539977452548127
3.216666666666667,-0.0012819228549378892,2.946657972811007
3.2333333333333334,-0.0012771676556013745,2.937606679304717
3.25,-0.0012475284336836978,2.92668544885026
3.2666666666666666,-0.0012594670947887465,2.9158108115999086
3.283333333333333,-0.001488224499007984,2.9047617909283083
3.3,-0.0016836588172353117,2.893872288637989
3.3166666666666664,-0.0016872063368094103,2.882659224641716
3.3333333333333335,-0.0018013504901741584,2.871228903258973
3.35,-0.0017438172358534842,2.8581139535454803
3.3666666666666667,-0.0042966720247541446,2.8429068205734973
3.3833333333333333,-0.006129176152549931,2.829033135335602
3.4,-0.006571393957251814,2.8168506309063757
3.4166666666666665,-0.007181767020624008,2.8014698820510837
3.433333333333333,-0.00883530739094951,2.7860196974116906
3.4499999999999997,-0.011817684862956312,2.7724786353514235
3.466666666666667,-0.012282321490790338,2.756900770909952
3.4833333333333334,-0.015900246564561016,2.7412087434704446
3.5,-0.017732330111009276,2.724897059417936
